file,url,status,robots,noindex,meta_refresh_target,canonical,has_title,has_description,has_h1
producto/acondicionador-tio-nacho-ultra-hidratante-coco-415ml.html,https://naturalbe.com.co/producto/acondicionador-tio-nacho-ultra-hidratante-coco-415ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acondicionador-tio-nacho-ultra-hidratante-coco-415ml,true,true,true
producto/ajo-botanitas-100-capsulas.html,https://naturalbe.com.co/producto/ajo-botanitas-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/ajo-botanitas-100-capsulas,true,true,true
producto/alcabil-satibo-jarabe-360ml.html,https://naturalbe.com.co/producto/alcabil-satibo-jarabe-360ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alcabil-satibo-jarabe-360ml,true,true,true
producto/alcachofa-100-tabletas.html,https://naturalbe.com.co/producto/alcachofa-100-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alcachofa-100-tabletas,true,true,true
producto/alcachofa-botanitas-100-capsulas.html,https://naturalbe.com.co/producto/alcachofa-botanitas-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alcachofa-botanitas-100-capsulas,true,true,true
producto/alcachofa-compuesta-100-capsulas.html,https://naturalbe.com.co/producto/alcachofa-compuesta-100-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alcachofa-compuesta-100-capsulas,true,true,true
producto/alcachofa-extracto-60-ml.html,https://naturalbe.com.co/producto/alcachofa-extracto-60-ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alcachofa-extracto-60-ml,true,true,true
producto/alcohol-70-mk-galon-37l.html,https://naturalbe.com.co/producto/alcohol-70-mk-galon-37l.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alcohol-70-mk-galon-37l,true,true,true
producto/alimento-en-polvo-nutren-senior-nestle-sabor-a-vainilla-lata-x-370-gr.html,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-nestle-sabor-a-vainilla-lata-x-370-gr.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-nestle-sabor-a-vainilla-lata-x-370-gr,true,true,true
producto/alimento-en-polvo-nutren-senior-nestle-sin-sabor-lata-x-370-gr.html,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-nestle-sin-sabor-lata-x-370-gr.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-nestle-sin-sabor-lata-x-370-gr,true,true,true
producto/alimento-en-polvo-nutren-senior-nestle-sin-sabor-lata-x-740-gr.html,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-nestle-sin-sabor-lata-x-740-gr.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-nestle-sin-sabor-lata-x-740-gr,true,true,true
producto/alimento-en-polvo-nutren-senior-sabor-vainilla-lata-x-740-gr.html,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-sabor-vainilla-lata-x-740-gr.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alimento-en-polvo-nutren-senior-sabor-vainilla-lata-x-740-gr,true,true,true
producto/alive-ginseng-ginkgo-biloba-complex-60-softgels-healthy-america.html,https://naturalbe.com.co/producto/alive-ginseng-ginkgo-biloba-complex-60-softgels-healthy-america.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alive-ginseng-ginkgo-biloba-complex-60-softgels-healthy-america,true,true,true
producto/alivrub-mk-unguento-12latas.html,https://naturalbe.com.co/producto/alivrub-mk-unguento-12latas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/alivrub-mk-unguento-12latas,true,true,true
producto/aloe-vera-60-softgels.html,https://naturalbe.com.co/producto/aloe-vera-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/aloe-vera-60-softgels,true,true,true
producto/aloe-vera-satibo-jarabe-360ml.html,https://naturalbe.com.co/producto/aloe-vera-satibo-jarabe-360ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/aloe-vera-satibo-jarabe-360ml,true,true,true
producto/am-pm-30-fiber-30-herbs-30-30-tabletas-healthy-america.html,https://naturalbe.com.co/producto/am-pm-30-fiber-30-herbs-30-30-tabletas-healthy-america.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/am-pm-30-fiber-30-herbs-30-30-tabletas-healthy-america,true,true,true
producto/antax-170-ml.html,https://naturalbe.com.co/producto/antax-170-ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/antax-170-ml,true,true,true
producto/antax-360-ml.html,https://naturalbe.com.co/producto/antax-360-ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/antax-360-ml,true,true,true
producto/antax-calendula-masticable-10-tabletas.html,https://naturalbe.com.co/producto/antax-calendula-masticable-10-tabletas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/antax-calendula-masticable-10-tabletas,true,true,true
producto/antax-sachet-caja-x-10-uds.html,https://naturalbe.com.co/producto/antax-sachet-caja-x-10-uds.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/antax-sachet-caja-x-10-uds,true,true,true
producto/antax-sachet-x-15-ml.html,https://naturalbe.com.co/producto/antax-sachet-x-15-ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/antax-sachet-x-15-ml,true,true,true
producto/antaxbid-240-ml.html,https://naturalbe.com.co/producto/antaxbid-240-ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/antaxbid-240-ml,true,true,true
producto/antioxiplus-minerals-60-softgels.html,https://naturalbe.com.co/producto/antioxiplus-minerals-60-softgels.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/antioxiplus-minerals-60-softgels,true,true,true
producto/anua-heartleaf-77-toner-pad.html,https://naturalbe.com.co/producto/anua-heartleaf-77-toner-pad.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/anua-heartleaf-77-toner-pad,true,true,true
producto/arandano-botanitas-60-capsulas.html,https://naturalbe.com.co/producto/arandano-botanitas-60-capsulas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/arandano-botanitas-60-capsulas,true,true,true
producto/argi-max-350-g.html,https://naturalbe.com.co/producto/argi-max-350-g.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/argi-max-350-g,true,true,true
producto/artritend-harpagofito-30-capsulas-blandas.html,https://naturalbe.com.co/producto/artritend-harpagofito-30-capsulas-blandas.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/artritend-harpagofito-30-capsulas-blandas,true,true,true
